,Bestandskonto_X,Bestandskonto_nan,Bewertungsklasse_nan,Bewertungsklasse_3000.0,Einzelpostenanzeige moeglich_X,Einzelpostenanzeige moeglich_nan,Erfolgskontentyp_nan,Erfolgskontentyp_X,Geschaeftsbereich_nan,Geschaeftsbereich_1.0,Gruppenkennzeichen_0,Gruppenkennzeichen_1,KZ EKBE_nan,KZ EKBE_X,Kennzeichen: Posten nicht kopierbar ?_nan,Kennzeichen: Posten nicht kopierbar ?_X,Kostenstelle_nan,Kostenstelle_AA,Kreditkontr_Bereich_nan,Kreditkontr_Bereich_AA,Laufende Kontierung_nan,Laufende Kontierung_0.0,PartnerPrctr_nan,PartnerPrctr_AA,Profitcenter_nan,Profitcenter_AA,Rechnungsbezug_nan,Rechnungsbezug_V,Soll/Haben-Kennz__S,Soll/Haben-Kennz__H,Sperrgrund Menge_nan,Steuerkennzeichen_nan,Steuerkennzeichen_XI,Bewertungskreis_nan,Bewertungskreis_AA,Steuerstandort_nan,Steuerstandort_DE0000000,Umsatzwirksam_nan,Umsatzwirksam_X,Verwaltung offener Posten_nan,Verwaltung offener Posten_X,Werk_nan,Werk_AA,Zahlungsbedingung_nan,Zahlungsbedingung_1.0,Zahlungssperre_nan,Zahlungssperre_R,Alternative Kontonummer_113300.0,Alternative Kontonummer_70000.0,Alternative Kontonummer_nan,Alternative Kontonummer_113101.0,Alternative Kontonummer_191100.0,Alternative Kontonummer_160000.0,Alternative Kontonummer_792000.0,Alternative Kontonummer_895000.0,Alternative Kontonummer_400000.0,Alternative Kontonummer_500000.0,Alternative Kontonummer_510000.0,Alternative Kontonummer_520000.0,Alternative Kontonummer_478100.0,Alternative Kontonummer_476900.0,Alternative Kontonummer_140000.0,Alternative Kontonummer_800000.0,Basismengeneinheit_nan,Basismengeneinheit_KG,Basismengeneinheit_ST,BestPreisMngEinheit_nan,BestPreisMngEinheit_KG,BestPreisMngEinheit_ST,Bestandsbuchung_nan,Bestandsbuchung_0.0,Bestellmengeneinheit_nan,Bestellmengeneinheit_KG,Bestellmengeneinheit_ST,Buchungsschluessel_40,Buchungsschluessel_50,Buchungsschluessel_89,Buchungsschluessel_96,Buchungsschluessel_31,Buchungsschluessel_86,Buchungsschluessel_91,Buchungsschluessel_99,Buchungsschluessel_81,Buchungsschluessel_1,Buchungsschluessel_11,Buchungsschluessel_21,Buchungsschluessel_83,Buchungszeilen-Id_nan,Buchungszeilen-Id_M,Buchungszeilen-Id_W,Buchungszeilen-Id_S,ErfassungsMngEinh_nan,ErfassungsMngEinh_KG,ErfassungsMngEinh_ST,Hauptbuchkonto_113300,Hauptbuchkonto_70000,Hauptbuchkonto_1000,Hauptbuchkonto_2000,Hauptbuchkonto_11000,Hauptbuchkonto_113101,Hauptbuchkonto_300000,Hauptbuchkonto_191100,Hauptbuchkonto_160000,Hauptbuchkonto_792000,Hauptbuchkonto_895000,Hauptbuchkonto_400000,Hauptbuchkonto_472000,Hauptbuchkonto_211120,Hauptbuchkonto_2010,Hauptbuchkonto_211130,Hauptbuchkonto_11010,Hauptbuchkonto_500000,Hauptbuchkonto_510000,Hauptbuchkonto_520000,Hauptbuchkonto_478100,Hauptbuchkonto_476900,Hauptbuchkonto_893010,Hauptbuchkonto_140000,Hauptbuchkonto_800000,Hauptbuchkonto_477036,Hauptbuchkonto_477035,Hauptbuchkonto_477034,Hauptbuchkonto_232500,Kontoart_S,Kontoart_M,Kontoart_K,Kontoart_D,Kostenart_nan,Kostenart_895000.0,Kostenart_400000.0,Kostenart_472000.0,Kostenart_211120.0,Kostenart_211130.0,Kostenart_500000.0,Kostenart_510000.0,Kostenart_520000.0,Kostenart_478100.0,Kostenart_476900.0,Kostenart_800000.0,Kostenart_477036.0,Kostenart_477035.0,Kostenart_477034.0,Kostenart_232500.0,Kreditor_nan,Kreditor_V01,Kreditor_V02,Material_nan,Material_AA-R01,Material_AA-R02,Material_AA-R03,Material_AA-R04,Material_AA-R05,Material_AA-R06,Material_AA-P01,Material_AA-P02,Material_AA-F12,Material_AA-F16,Material_AA-F15,Preissteuerung_nan,Preissteuerung_V,Preissteuerung_S,Sachkonto_nan,Sachkonto_160000.0,Sachkonto_140000.0,Vorgang_nan,Vorgang_BSX,Vorgang_WRX,Vorgang_KBS,Vorgang_GBB,Vorgang_UMB,Vorgangsart GL_RFBU,Vorgangsart GL_RMWE,Vorgangsart GL_RMRP,Vorgangsart GL_RMRU,Vorgangsart GL_RMWL,Vorgangsart GL_SD00,Vorgangsart GL_RMPR,Wertestring_nan,Wertestring_WE01,Wertestring_RE01,Wertestring_WF01,Wertestring_WA01,Wertestring_RE14,Betrag Hauswaehr_-inf_376,Betrag Hauswaehr_376_1139,Betrag Hauswaehr_1139_2303,Betrag Hauswaehr_2303_49440,Betrag Hauswaehr_49440_inf,Betrag Hauswaehr_0,Betrag_-inf_2079,Betrag_2079_10304,Betrag_10304_23520,Betrag_23520_145770,Betrag_145770_inf,Betrag_0,Betrag_5_-inf_-1277,Betrag_5_-1277_-1012,Betrag_5_-1012_-787,Betrag_5_-787_36740,Betrag_5_36740_inf,Betrag_5_0,Gesamtbestand_-inf_1600,Gesamtbestand_1600_17067,Gesamtbestand_17067_74400,Gesamtbestand_74400_306000,Gesamtbestand_306000_inf,Gesamtbestand_0,Gesamtwert_-inf_2908,Gesamtwert_2908_25760,Gesamtwert_25760_55915,Gesamtwert_55915_198196,Gesamtwert_198196_inf,Gesamtwert_0,Kreditkontr_betrag_-inf_757,Kreditkontr_betrag_757_2331,Kreditkontr_betrag_2331_4469,Kreditkontr_betrag_4469_8646,Kreditkontr_betrag_8646_inf,Kreditkontr_betrag_0,Menge in BPME_-inf_900,Menge in BPME_900_9000,Menge in BPME_9000_36867,Menge in BPME_36867_128000,Menge in BPME_128000_inf,Menge in BPME_0,Menge in ErfassME_-inf_204,Menge in ErfassME_204_460,Menge in ErfassME_460_525,Menge in ErfassME_525_62400,Menge in ErfassME_62400_inf,Menge in ErfassME_0,Menge_-inf_204,Menge_204_455,Menge_455_513,Menge_513_44000,Menge_44000_inf,Menge_0,Skontobasis_-inf_688,Skontobasis_688_2345,Skontobasis_2345_4540,Skontobasis_4540_62720,Skontobasis_62720_inf,Skontobasis_0
1035,-0.06820288170019324,-0.22013541084860588,0.0,0.0,0.0,0.0,0.0,-0.1583427569436796,0.0,0.0,0.0,0.0,0.0,-0.381136161734415,-0.042358063235166256,-0.12700019474744217,0.0,0.0,0.0,0.0,-0.08666217049772493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014636753941037667,0.0,-0.23177006196363317,0.0,0.0,0.0,-0.022786706477844403,-0.007424138520531805,-0.0043940642262347545,0.0,0.0,0.0,-0.13133893603429003,0.0,0.0,-0.038292737960921766,0.0,0.0,0.0,0.0,0.0,0.0,-0.04445310201862876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17560996979858912,0.0,0.0,-0.005318767482407783,-0.14503027191688234,0.0,-0.2919644887989129,0.0,-0.3790597432023928,-0.15816569564377503,-0.14138256368706362,0.0,0.0,0.0,0.0,0.0,0.0,-0.006927413705772119,0.0,-0.35840842010456103,0.0,0.0,0.0,-0.09142318397974501,-0.05376137201906472,-0.2756196044366473,0.0,0.0,-0.053266487206124605,0.0,0.0,0.0,0.0,0.0,0.0,-0.37116162933863206,0.0,0.0,0.0,0.0,-0.14612651040290123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2944863172227477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028882565654454344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17939253895051457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2776192886975655,0.0,0.5851438771815114,0.0,0.0,-0.04753098120344311,0.0,0.0,-0.110121244482959,0.0,0.0,-0.06607211240220086,0.0,-0.0764840649068894,0.0,0.0,0.0,0.0,0.0,0.0,-0.1744346752576052,-0.25669480196525046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039061456280687606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26855385324648806,0.0,-0.3854271026470585,0.0,0.0,0.0,0.0,0.0,-0.07065994067113326,0.0,0.0,0.0,0.0,-0.06050196374119683,0.0,0.0,0.0,0.0,0.0,0.0,-0.09171842812611938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02873699726186337,0.0,-0.08775023016316803,0.0,-0.2575198472105049,-0.18346372815620815,0.0,0.0,-0.08513470424579007,0.0,0.0,-0.046828664504715616,0.0,0.0,0.0,0.0,0.0,0.0,-0.05618085029641584
1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07992143836978116,0.0,0.0,0.0,0.0,0.0,-0.035880611277149255,0.0,0.0,0.0,-0.024097657156030017,0.0,-0.10215784687597801,0.0,-0.22463686660555005,0.0,-0.11073322170993855,-0.12801680904792126,0.0,-0.3964489947261476,0.0,-0.036088282068107325,-0.11843830852646442,0.0,-0.20268433152215104,0.002555334734719028,0.0,0.0,-0.371278500068408,-0.283337389178161,0.0,0.00018175049915647445,-0.2442740967166738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03010412966214493,0.0,0.0,0.0,0.0,0.0,-0.0332664752755531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13608934151801955,-0.06453607988966747,0.0,-0.20197122397702294,0.0,-0.19777248326670893,0.0,-0.26990718364656696,-0.1756834634799268,-0.025636991842910906,-0.3288253169874531,0.0,0.0,0.0,-0.10233313018804174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581255222537022,0.0,0.0,0.0,0.0,-0.055483401577678504,0.0,0.0,0.0,-0.015488016699182872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12730134323575815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08143437843693757,-0.07953399532605676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0451806920630099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04806404073687395,-0.2224387706164388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09872082951326833,-0.06624349136733654,0.0,0.0,0.0,-0.031993666449998126,0.0,-0.06793972563670547,0.0,0.0,0.0,0.0,0.0,-0.21925731977327179,0.0,0.0,-0.19791301773387834,0.0,0.0,-0.10820468670009853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05910795837841548,0.0,-0.10417279296263743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18968332499738616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45791169802443193,0.0,0.0,0.0,0.0,0.0,0.0,-0.060351622714246766,0.0,-0.056662617687654904,0.0,0.0,0.0,-0.024638551862855018,0.0,0.0,0.0,0.0,0.0,-0.1597638056113706,0.0,0.0,0.0,0.0,0.0,-0.32915218130387636,0.0,-0.2826484678426864,-0.07195451770940853,-0.13224559495943566,-0.08665269456003077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,-0.21255422347838976,-0.08644211423630828,-0.3057152487216264,-0.3442671039658699,-0.12204820391475721,0.0,0.0,-0.1449488688857785,0.0,0.0,0.0,0.0,0.0,0.0,-0.033357093625093565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06459694856036782,0.0,-0.14362515352573457,0.0,0.0,-0.045034533158826134,0.0,0.0,-0.009786085633109131,0.0,0.0,0.0,0.0,-0.05966765506451539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08244457312371245,0.0,0.0,0.0,0.0007865506682049599,-0.10582868563402643,0.0,0.0,0.0,-0.20086926001423855,0.0,-0.13925749335400173,-0.11749907053164751,-0.2932790862355288,0.0,-0.11366836630639132,0.0,0.0,0.0,0.0,-0.0257571037281949,0.007835432147626909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01918985175012725,0.0,0.0,0.0,0.0,0.0,-0.11045384214488944,-0.11796730305182783,0.0,0.0,0.0,-0.07670975733228401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26897009920482856,-0.014575840950965792,0.0,0.0,0.0,0.0,0.0,-0.1943407185230322,-0.020743343663353384,0.0,0.0,-0.3004013618467437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11504420634036912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.129450652995473,0.0,-0.36046414838689905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20957588369393818,-0.03211717854547587,-0.25804794516048574,0.0,-0.0766616850673518,0.0,-0.08648554059213037,0.0,0.0,0.0,-0.02601046698551009,0.0,0.0,0.0,0.0,0.0,0.0,-0.2470201071110831,0.0,0.0,-0.09151566598643321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08739513142785246,0.0,-0.16169196624543286,0.0,0.0,0.0,-0.16719425653641504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044679399608898586,0.0,0.0,0.0,0.0,0.0,-0.13953676070472532,0.0,-0.07810963341028135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18462115400892792,-0.20781801365538874,0.0,0.008428036886809542,-0.07266813389324961,-0.13343326779492035,-0.11960255858796742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,0.0,0.0,0.0,0.0,-0.17105185771318165,0.0,-0.00552169657919066,0.0,0.0,-0.06890935786477304,0.0,0.0,-0.09342267400921234,0.0,-0.292223216027347,0.0,0.0,0.0,-0.05141404590157039,0.0,-0.06237801171146051,-0.12370730318138357,0.0,-0.11840777449178752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07041188072594995,-0.16658535749705816,0.0,0.0,0.0,-0.0322646653866876,0.0,0.0,0.0,-0.018985208473742965,0.0,-0.048221052766602934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2061729819670739,0.0,0.0,-0.044482499411632404,0.0,-0.4786202450547945,0.0,-0.24935960559557024,-0.05808207670394161,-0.17445128945188193,-0.1565420033573588,0.0,-0.05300614657383207,-0.14643626153543332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05783270330279944,-0.06439198843957827,-0.07095327448328881,0.0,0.0,0.0,0.0,-0.11538614971280925,0.0,0.0,0.0,-0.1843610951430712,0.0,0.0,0.0,0.0,0.0,0.0,0.02052076259924629,0.0,0.0,-0.020931641291221492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19508065219409687,0.0,-0.1527266397064877,0.0,0.0,0.0,0.0,-0.11111583066539499,-0.020292713974803256,0.0,0.0,0.6001128960327815,0.0,-0.19919586162113667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2762550898819418,0.0,-0.2945974127209119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09046354659041,0.0,0.0,0.0,-0.019617590589667167,0.47113637102283956,-0.07740867536822105,0.0,0.0,-0.1944662648341593,0.0,0.0,-0.3585155698375342,0.0,-0.1397796924950594,0.0,0.0,-0.2233278721512697,0.0,-0.07776735852412298,-0.10492910322718352,0.0,0.0,-0.09432699949599588,-0.044555816538524695,0.0,0.0,-0.15586070310344802,0.0,0.0,0.0,-0.11198506848226186,-0.21859642306687999,0.0,0.0,0.0,0.0,0.0,-0.14895361819401032,0.0,-0.41459195573843743,0.0,0.0,0.0,0.0,0.0,-0.11361014461626873,0.0,0.0,0.0,0.0,-0.0706380286930961,0.0,0.0,0.0,-0.14154401280749518,0.0,0.0,-0.1628103641392018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06555731754479677,0.0,-0.19477695996689004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36376,-0.19591765972579722,0.0,-0.09299115573353445,-0.37495849810425164,0.018863364076100404,-0.16035169637609697,0.0,-0.25312290705835294,0.0,0.0,0.0,0.0,0.0,-0.05112886046722365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17754315212746954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13585850138551137,-0.07020841652173498,-0.0023592880271052497,-0.24518034543421593,0.0,0.0,0.0,0.0,0.0,-0.06431431654923242,0.0,-0.2292811345509851,0.0,0.0,-0.057161507123512256,0.0,0.0,0.0,-0.04730892067817627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07270813622050809,0.0,-0.1850062534366742,0.0,0.0,-0.3275146274506165,0.0,0.0,0.0,-0.36434387785077427,-0.07281235565934918,0.0,0.0,0.0,-0.2018687931866514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08265931737778753,0.0,0.0,-0.18982274271781874,0.0,-0.14718267467458057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10948325251706387,0.0,0.0,0.0,0.4391343078813029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28052339632669854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2604632095053787,0.0,0.0,-0.3674358969789013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1592662295172032,-0.2369673962804425,0.0,0.0,0.0,0.0,0.0,0.0,-0.02701050152457729,0.0,0.0,0.0,-0.2628298090458293,0.0,0.0,0.0,0.0147921404139153,0.0,0.0,0.0,0.0,-0.26298411671773003,0.0,0.0,0.0,0.0,0.0,0.0,-0.1761058295432651,0.0,0.0,0.0,-0.21752994877625614,0.0,0.0,-0.18019453877007008,0.0,0.0,-0.06661324980144068,0.0,0.0,0.0,0.0,-0.1795816585730906,-0.1777072238189431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2299362511924334,0.497093934000823,0.0,-0.19187518033367446,0.0,0.0,0.0,0.5783121549765304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24894704116281968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24901517885904736,-0.18122653979294273,0.0,0.0,-0.14478697657401302,0.0,0.0,-0.06479517104950405,0.0,0.0,-0.012639233598894906,0.0,-0.23464017816317906,-0.13431623579489482,0.0,0.0,0.0,0.0,0.0,-0.131456509075087
36377,-0.21361390464801613,0.0,-0.0977025305528943,-0.1837292012182148,0.0,-0.23209268094948673,0.0,-0.2081930178381809,-0.08354333313291129,-0.12663994989504038,0.0,0.0,-0.12002890492831408,-0.13146210405134004,0.0,0.0,0.0,0.0,-0.272033014297068,-0.13821404952214933,0.0,-0.31730897316248236,0.0,0.0,0.0,0.0,0.0,-0.21748712858522645,0.0071298619682006285,-0.09918537864923667,0.0,0.0,0.009791056402157272,-0.20563683467508806,0.0,0.0,0.0,-0.3570430690960031,0.0,0.0,0.0,0.5479065394801247,0.0,-0.2982944947712483,-0.372501876042184,0.0,0.0,-0.14900794241651036,0.0,0.0,0.0,0.0,0.0,-0.3518816212327675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09413887895664395,0.4892847237719412,0.0,0.0,0.0,0.0,0.0,-0.1033411639778358,0.0,0.0,-0.2604534498513865,0.0,0.4012376225158465,0.0,-0.4645911954568453,-0.14547547550448497,0.0,0.0,0.0,-0.13423781184662106,0.0,0.0,-0.052969212275908256,0.0,0.0,-0.258905488687669,0.0,0.0,0.0,-0.3218432086695773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33064765629711446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48630459974511914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09878692956793653,-0.23196139010297767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2683300838746319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1932281020867322,-0.228823570905375,-0.0322024896287601,-0.2805307484598961,0.0,0.0,0.0,-0.32069189082118066,0.0,0.0,0.0,-0.189832155808685,-0.3171736660396569,0.0,-0.20141725153991258,-0.29695122546976976,0.0,0.0,-0.14793471128112232,0.0,0.0,0.0,0.5387503457655696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2076610113289621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19070535951216439,0.0,0.0,0.0,-0.27976149248598686,0.0,-0.046405903656905174,0.0,0.5055934601500748,0.0,0.0,0.0,-0.3863645100800977,0.0,0.0,0.0,0.0,0.3075909989856172,0.0,0.0,0.0,-0.2066706453182179,0.0,0.0,0.0,0.0,0.392506573623547,-0.2716628255985681,0.0,-0.5266323331650026,0.0,0.0,0.0,0.0,0.0,0.0,0.5380962298684322
36378,0.0,0.0,0.0,0.0,-0.11812282029117771,-0.06960349552317258,-0.01382510216259103,0.0,0.0,-0.07934168704188727,0.0,0.0,0.0,-0.07353247111385075,0.0,0.0,0.0,-0.03137809173250883,-0.11025202573303616,0.0,-0.030606574251120122,-0.1861156597469824,-0.09207491439109994,-0.36030317356395214,0.0,0.0,0.0,0.0,-0.034633980713646206,-0.041998669545654455,0.0,-0.12143367336539335,-0.012635464412352082,0.0,0.0,-0.03498618130792508,0.0,-0.05347645377992993,0.0,0.0,-0.10965463286159904,0.0,-0.07611244376085358,0.0,0.0,0.0,0.0,0.0,0.0,-0.16506942083224452,0.0,0.0,0.0,-0.03681691443808255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08444999096396533,0.0,-0.11029673971958687,-0.1576116575143618,0.0,0.0,0.0,-0.11815176999815691,-0.0804797289493413,0.0,0.0,0.0,0.0,-0.15821918090704346,0.0,0.0,0.0,0.0,0.0,-0.15724613754109917,-0.017565323658767618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16164599501169397,0.0,-0.1021528187849734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20080178984092623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11137022016486942,0.0,0.0,0.0,0.0,0.0,0.0,-0.09268649756761471,0.0,-0.03652188193065253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0435440413547461,0.0,0.0,0.0,0.0,0.0,-0.08368017040436548,0.0,-0.22613122165059085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13443500621797222,0.0,0.0,-0.022775658389786457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04200366444725745,-0.04215054619675662,0.0,-0.3096258333978881,0.0,-0.19508886929607927,0.0,0.0,-0.31729210967490573,0.0,0.0,-0.03419511771345185,0.0,0.0,0.0,0.0,-0.1777824207913672,0.0,0.0,0.0,0.0,0.0,0.0,-0.0964103492633539,-0.015869562857727892,0.0,-0.26592303050693067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27069570294839007,0.0,-0.3079280943882621,0.0,0.0,0.0,0.0,-0.04780476555245983,-0.16770294304854172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0506233814110475,0.0,0.0,-0.06628129489558887,0.0,-0.010061087181918893,0.0,0.0,-0.08804955944900161,0.0,0.0,-0.28953508203481126,-0.09900370248558055,0.0,-0.21703095500625302,0.0,0.0,0.0,0.0
36379,0.0,0.0,-0.17695238036063196,-0.06307275658506954,0.0,0.0,0.0,-0.14139835724942507,0.0,0.0,0.0,0.0,-0.22277344832798995,-0.24335318858815702,0.0,0.0,0.0,0.0,0.0,-0.08202690049143231,-0.32746363379206544,0.0,-0.10891566625606487,0.0,-0.0640159581490995,0.0,0.0,0.0,-0.21018815457921994,-0.027547765437014215,0.0,-0.18936050844312327,0.0,0.0,-0.04157527537483314,-0.23047434139061126,-0.3904171513601244,-0.22301074977353125,0.0,0.0,-0.07113294027236584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06808015459979597,0.0,-0.14884472047520234,0.0,-0.03554973284320761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17793375993369448,0.0,-0.10330348524068621,0.0,-0.0192964349282422,0.0,0.0,-0.060695285708802546,0.0,0.0,0.0,-0.06007158720386636,0.0,0.0,0.0,0.0,0.0,0.0,-0.02520366564307142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3191658691173743,0.0,0.0,-0.03149814468962039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03959528840823542,0.0,0.0,0.0,-0.1318255899565052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14781518827154524,0.0,0.0,0.0,0.0,0.0,-0.20082535964664733,0.0,-0.006205562606499489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04917390658318043,-0.0057968249036502335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1310632636361356,0.0,0.0,-0.03502693413728031,0.0,-0.2534010149513736,0.0,-0.07911512025329868,-0.058075269788923585,0.0,0.0,0.0,-0.17193956168502258,0.0,0.0,0.0,-0.02873639058166695,0.0,0.0,-0.025659910701137077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4422015250274204,0.0,0.0,0.0,0.0,0.0,-0.1321275340858495,0.0,0.0,0.0,-0.11773586627385603,0.0,0.0,-0.06452081435060064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07397627605651044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04701013832674501,0.0,0.0,0.0,0.0,-0.3581499623670513,0.0,0.0,0.0,-0.2269267661397762,0.0,-0.16857035284636232,0.0,0.0,-0.06970658786103977,0.0,0.0,0.0,-0.13429470016714173
