cpus,n_layers,n_bottleneck,epochs,batch_size,verbose,learning_rate,shuffle,n_inputs,seed,fraud_ranks_eval,rank_mean_eval,rank_std_eval,max_fraud_eval,min_detect_eval,auc_pr_eval,auc_roc_eval,fraud_ranks_test,rank_mean_test,rank_std_test,max_fraud_test,min_detect_test,auc_pr_test,auc_roc_test,max_fraud_joint,min_detect_joint,fraud_ranks_joint,rank_mean_joint,rank_std_joint,auc_pr_joint,auc_roc_joint
8.0,2.0,32.0,100.0,32.0,2.0,1e-05,1.0,190.0,0.0,"[1, 2, 4, 5, 7, 8, 26, 27, 29, 30, 33, 34, 39, 40, 59, 65, 74, 77]",31.11111111111111,23.9904816516164,-0.04022659,77.0,0.4753881045363877,0.9989027664951712,"[1, 2, 3, 4, 61, 64]",22.5,28.312247055529404,-0.01027192,64.0,0.695952868852459,0.9990360223236936,-0.01027192,204.0,"[1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 30, 31, 33, 34, 37, 38, 43, 44, 97, 103, 112, 115, 201, 204]",49.29166666666666,57.98597471707179,0.5669458199024187,0.9990663435348256
8.0,4.0,16.0,100.0,32.0,2.0,0.0001,1.0,190.0,0.0,"[2, 3, 5, 6, 7, 8, 21, 23, 29, 31, 33, 34, 39, 40, 65, 68, 83, 105]",33.44444444444444,28.823644272294967,-0.001321452,105.0,0.412423498930386,0.9987842991244698,"[1, 2, 3, 4, 44, 45]",16.5,19.822125684867068,-0.0057534897,45.0,0.7078282828282828,0.9993404363267376,-0.001321452,166.0,"[1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 25, 27, 33, 35, 37, 38, 43, 44, 105, 108, 116, 118, 132, 166]",45.5,48.38646504963965,0.5533951752414688,0.9991625640765364
8.0,3.0,16.0,100.0,32.0,2.0,0.0001,1.0,190.0,0.0,"[2, 3, 5, 6, 7, 9, 25, 28, 29, 31, 33, 35, 39, 41, 62, 64, 74, 94]",32.611111111111114,25.86318466445411,-0.0092869485,94.0,0.4042815151226821,0.9988266088997202,"[1, 2, 3, 4, 57, 59]",21.0,26.185237571323785,-0.006329688,59.0,0.6982357022499751,0.9991121258244546,-0.006329688,191.0,"[1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 29, 32, 33, 35, 37, 39, 43, 45, 106, 108, 120, 141, 187, 191]",50.5,57.35634228226204,0.5399597869571346,0.9990356798457088
8.0,2.0,16.0,100.0,32.0,2.0,0.0001,1.0,190.0,0.0,"[1, 2, 5, 6, 7, 9, 27, 28, 30, 31, 34, 35, 40, 41, 63, 66, 76, 81]",32.333333333333336,24.805913273518744,-0.035753183,81.0,0.4485805066821053,0.9988407121581372,"[1, 2, 3, 4, 127, 130]",44.5,59.41029652621954,-0.0069111283,130.0,0.6809206541490006,0.9979198376458652,-0.0069111283,354.0,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 13, 31, 32, 34, 35, 38, 39, 44, 45, 101, 104, 114, 119, 351, 354]",62.708333333333336,94.46537247702052,0.5479822316896092,0.998725870848771
8.0,4.0,32.0,100.0,32.0,2.0,0.0001,1.0,190.0,0.0,"[1, 3, 5, 6, 7, 8, 26, 27, 29, 31, 34, 35, 40, 41, 59, 68, 95, 104]",34.388888888888886,29.54495423905162,-0.00084136456,104.0,0.4316931806905685,0.9987363480458524,"[1, 2, 3, 4, 42, 43]",15.833333333333334,18.8804719809178,-0.0053411215,43.0,0.7097637504614248,0.9993742601048536,-0.00084136456,161.0,"[1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 30, 31, 33, 35, 38, 39, 44, 45, 98, 108, 120, 121, 143, 161]",46.25,48.73076543622109,0.5529701629918754,0.9991435314419124
8.0,4.0,16.0,100.0,32.0,2.0,1e-05,1.0,190.0,1.0,"[1, 3, 5, 6, 7, 8, 23, 25, 29, 30, 34, 35, 40, 41, 55, 56, 71, 80]",30.5,23.092206477510977,-0.034147643,80.0,0.4456318434467449,0.998933793663688,"[1, 2, 3, 4, 103, 104]",36.16666666666666,47.62148208062781,-0.009290971,104.0,0.6843726661687826,0.9983426348723152,-0.009290971,292.0,"[1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 27, 29, 33, 34, 38, 39, 44, 45, 76, 77, 109, 118, 289, 292]",54.75,77.90071137886568,0.5564714720796677,0.9989278282495052
8.0,3.0,32.0,100.0,32.0,2.0,0.0001,1.0,190.0,1.0,"[2, 3, 5, 6, 7, 9, 26, 28, 30, 31, 34, 35, 40, 41, 68, 69, 112, 114]",36.66666666666666,33.259919155377126,-0.00028181585,114.0,0.3937118960022782,0.9986207013268346,"[1, 2, 3, 4, 42, 43]",15.833333333333334,18.8804719809178,-0.005359607,43.0,0.7097637504614248,0.9993742601048538,-0.00028181585,181.0,"[1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 30, 32, 34, 35, 38, 39, 44, 45, 102, 103, 117, 118, 172, 181]",48.16666666666666,52.87852956435994,0.5409890746703829,0.9990948924867618
8.0,2.0,32.0,100.0,32.0,2.0,0.0001,1.0,190.0,1.0,"[1, 3, 4, 5, 7, 8, 26, 27, 29, 30, 33, 34, 39, 40, 71, 73, 174, 181]",43.61111111111112,51.55809979354348,-0.00034922393,181.0,0.4381866556444037,0.998268119866414,"[1, 2, 3, 4, 43, 45]",16.333333333333332,19.593082679580792,-0.006018747,45.0,0.7082687338501291,0.9993488922712668,-0.00034922393,260.0,"[1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 30, 31, 33, 34, 37, 38, 43, 44, 103, 105, 122, 124, 245, 260]",54.625,70.45200050388917,0.5572329240464534,0.9989310003552758
8.0,4.0,16.0,100.0,32.0,2.0,0.001,1.0,190.0,1.0,"[2, 3, 4, 6, 9, 10, 26, 28, 31, 32, 34, 35, 40, 41, 62, 102, 158, 167]",43.888888888888886,48.178936025437615,-0.0022039062,167.0,0.3802046716972607,0.9982540166079972,"[1, 2, 3, 4, 69, 70]",24.83333333333333,31.598611080587425,-0.005707613,70.0,0.6930296756383713,0.9989176391002876,-0.0022039062,360.0,"[1, 2, 3, 4, 6, 7, 8, 10, 13, 14, 30, 32, 35, 36, 38, 39, 44, 45, 101, 148, 185, 187, 337, 360]",70.20833333333333,99.62052129902196,0.5231142107066378,0.9985355445025292
8.0,3.0,16.0,100.0,32.0,2.0,0.001,1.0,190.0,1.0,"[1, 2, 5, 6, 7, 9, 26, 28, 30, 32, 33, 38, 39, 43, 64, 99, 101, 109]",37.333333333333336,33.643556424505555,-0.0047839046,109.0,0.4362526247912247,0.9985868535066342,"[1, 2, 3, 4, 66, 67]",23.83333333333333,30.185077254976324,-0.005583803,67.0,0.6942183024272576,0.9989683747674616,-0.0047839046,179.0,"[1, 2, 3, 4, 5, 6, 9, 10, 11, 13, 30, 32, 34, 36, 37, 42, 43, 47, 104, 162, 164, 172, 173, 179]",54.958333333333336,62.96459267362536,0.5446631355462752,0.998922541406554
