,Bestandskonto_X,Bestandskonto_nan,Bewertungsklasse_nan,Bewertungsklasse_3000.0,Einzelpostenanzeige moeglich_X,Einzelpostenanzeige moeglich_nan,Erfolgskontentyp_nan,Erfolgskontentyp_X,Geschaeftsbereich_nan,Geschaeftsbereich_1.0,Gruppenkennzeichen_0,Gruppenkennzeichen_1,KZ EKBE_nan,KZ EKBE_X,Kennzeichen: Posten nicht kopierbar ?_nan,Kennzeichen: Posten nicht kopierbar ?_X,Kostenstelle_nan,Kostenstelle_AA,Kreditkontr_Bereich_nan,Kreditkontr_Bereich_AA,Laufende Kontierung_nan,Laufende Kontierung_0.0,PartnerPrctr_nan,PartnerPrctr_AA,Profitcenter_nan,Profitcenter_AA,Rechnungsbezug_nan,Rechnungsbezug_V,Soll/Haben-Kennz__S,Soll/Haben-Kennz__H,Sperrgrund Menge_nan,Steuerkennzeichen_nan,Steuerkennzeichen_XI,Bewertungskreis_nan,Bewertungskreis_AA,Steuerstandort_nan,Steuerstandort_DE0000000,Umsatzwirksam_nan,Umsatzwirksam_X,Verwaltung offener Posten_nan,Verwaltung offener Posten_X,Werk_nan,Werk_AA,Zahlungsbedingung_nan,Zahlungsbedingung_1.0,Zahlungssperre_nan,Zahlungssperre_R,Alternative Kontonummer_113300.0,Alternative Kontonummer_70000.0,Alternative Kontonummer_nan,Alternative Kontonummer_113101.0,Alternative Kontonummer_191100.0,Alternative Kontonummer_160000.0,Alternative Kontonummer_500000.0,Alternative Kontonummer_510000.0,Alternative Kontonummer_520000.0,Alternative Kontonummer_476900.0,Alternative Kontonummer_792000.0,Alternative Kontonummer_895000.0,Alternative Kontonummer_400000.0,Alternative Kontonummer_140000.0,Alternative Kontonummer_800000.0,Alternative Kontonummer_478100.0,Basismengeneinheit_nan,Basismengeneinheit_KG,Basismengeneinheit_ST,BestPreisMngEinheit_nan,BestPreisMngEinheit_KG,BestPreisMngEinheit_ST,Bestandsbuchung_nan,Bestandsbuchung_0.0,Bestellmengeneinheit_nan,Bestellmengeneinheit_KG,Bestellmengeneinheit_ST,Buchungsschluessel_40,Buchungsschluessel_50,Buchungsschluessel_89,Buchungsschluessel_96,Buchungsschluessel_31,Buchungsschluessel_86,Buchungsschluessel_91,Buchungsschluessel_99,Buchungsschluessel_81,Buchungsschluessel_1,Buchungsschluessel_11,Buchungsschluessel_21,Buchungszeilen-Id_nan,Buchungszeilen-Id_M,Buchungszeilen-Id_W,Buchungszeilen-Id_S,ErfassungsMngEinh_nan,ErfassungsMngEinh_KG,ErfassungsMngEinh_ST,Hauptbuchkonto_113300,Hauptbuchkonto_70000,Hauptbuchkonto_1000,Hauptbuchkonto_2000,Hauptbuchkonto_11000,Hauptbuchkonto_113101,Hauptbuchkonto_300000,Hauptbuchkonto_191100,Hauptbuchkonto_160000,Hauptbuchkonto_211120,Hauptbuchkonto_2010,Hauptbuchkonto_211130,Hauptbuchkonto_11010,Hauptbuchkonto_500000,Hauptbuchkonto_510000,Hauptbuchkonto_520000,Hauptbuchkonto_476900,Hauptbuchkonto_792000,Hauptbuchkonto_895000,Hauptbuchkonto_400000,Hauptbuchkonto_893010,Hauptbuchkonto_140000,Hauptbuchkonto_800000,Hauptbuchkonto_478100,Kontoart_S,Kontoart_M,Kontoart_K,Kontoart_D,Kostenart_nan,Kostenart_211120.0,Kostenart_211130.0,Kostenart_500000.0,Kostenart_510000.0,Kostenart_520000.0,Kostenart_476900.0,Kostenart_895000.0,Kostenart_400000.0,Kostenart_800000.0,Kostenart_478100.0,Kreditor_nan,Kreditor_V01,Kreditor_V02,Material_nan,Material_AA-R01,Material_AA-R02,Material_AA-R03,Material_AA-R04,Material_AA-R05,Material_AA-R06,Material_AA-P01,Material_AA-P02,Material_AA-F11,Material_AA-F12,Material_AA-F13,Material_AA-F14,Material_AA-F16,Material_AA-F15,Material_AA-P03,Material_AA-P04,Material_AA-F02,Material_AA-F01,Material_AA-F03,Material_AA-F04,Material_AA-F05,Material_AA-F06,Preissteuerung_nan,Preissteuerung_V,Preissteuerung_S,Sachkonto_nan,Sachkonto_160000.0,Sachkonto_140000.0,Vorgang_nan,Vorgang_BSX,Vorgang_WRX,Vorgang_KBS,Vorgang_GBB,Vorgangsart GL_RFBU,Vorgangsart GL_RMWE,Vorgangsart GL_RMRP,Vorgangsart GL_RMRU,Vorgangsart GL_RMWL,Vorgangsart GL_SD00,Wertestring_nan,Wertestring_WE01,Wertestring_RE01,Wertestring_WF01,Wertestring_WA01,Betrag Hauswaehr_-inf_265,Betrag Hauswaehr_265_949,Betrag Hauswaehr_949_2177,Betrag Hauswaehr_2177_37763,Betrag Hauswaehr_37763_inf,Betrag Hauswaehr_0,Betrag_-inf_150,Betrag_150_4572,Betrag_4572_10496,Betrag_10496_64624,Betrag_64624_inf,Betrag_0,Betrag_5_-inf_-1001,Betrag_5_-1001_-589,Betrag_5_-589_-432,Betrag_5_-432_22540,Betrag_5_22540_inf,Betrag_5_0,Gesamtbestand_-inf_2000,Gesamtbestand_2000_33733,Gesamtbestand_33733_107992,Gesamtbestand_107992_255000,Gesamtbestand_255000_inf,Gesamtbestand_0,Gesamtwert_-inf_3360,Gesamtwert_3360_26314,Gesamtwert_26314_50784,Gesamtwert_50784_142522,Gesamtwert_142522_inf,Gesamtwert_0,Kreditkontr_betrag_-inf_1800,Kreditkontr_betrag_1800_2050,Kreditkontr_betrag_2050_2300,Kreditkontr_betrag_2300_6669,Kreditkontr_betrag_6669_inf,Kreditkontr_betrag_0,Menge in BPME_-inf_150,Menge in BPME_150_6200,Menge in BPME_6200_16300,Menge in BPME_16300_86000,Menge in BPME_86000_inf,Menge in BPME_0,Menge in ErfassME_-inf_185,Menge in ErfassME_185_313,Menge in ErfassME_313_478,Menge in ErfassME_478_29880,Menge in ErfassME_29880_inf,Menge in ErfassME_0,Menge_-inf_184,Menge_184_300,Menge_300_457,Menge_457_29880,Menge_29880_inf,Menge_0,Skontobasis_-inf_1800,Skontobasis_1800_2056,Skontobasis_2056_2310,Skontobasis_2310_28800,Skontobasis_28800_inf,Skontobasis_0
17930,-0.5183165655105758,0.4883108680387406,1.3591122307805312,-1.3378539038557664,1.1027677508766196,-1.0972438078360047,-0.5190810399650837,0.4826612989866993,-0.23643149157264187,0.23412693219064873,0.0,0.0,1.3576914814312617,-1.336172838020922,1.037479942280531,-1.1122768034957253,-0.2384686944385558,0.24031515136087817,-0.34668231493925744,0.3793663690206177,1.3625894945558819,-1.3236327259003224,0.0,0.060346075666293506,0.3642037536077148,-0.3767273461093779,-0.18246729328433628,0.18040396998054745,-0.6695419652893921,0.7307168332463102,1.3880132034344514,1.3839269625117003,-1.2959632680118462,0.7853858668565376,-0.813233702052699,1.3583884504409842,-1.3340607839703498,-0.3647551562420957,0.3590431151871204,-0.38750043764640396,0.3975371745816185,0.35222647213826325,-0.3901506608891436,-0.3700064987057636,0.3734927680616303,0.0,0.0,0.1936415867193412,0.0,-1.0162100652200894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2510045121306124,0.0,0.0,0.38435463629773764,0.23891640552964885,0.0,0.537304748770516,0.10771255023696055,-0.6921614194433324,1.3588875186777294,0.0,-1.3542058196936118,1.3523174389440578,-1.3381627602756883,1.3536507992241642,0.0,-1.3531143308890485,0.18466121053566845,0.23265671481851372,-1.3186755029147925,0.0,0.0,0.0,0.0,0.28576123705106715,0.2594967982488795,0.1956287585681959,0.19347868295269025,0.0,0.7794349208706759,-1.111047778072774,0.0,0.25777533271044406,0.7827174082942874,0.11492578801574788,-0.931992032840573,0.19938418462553623,0.0,0.0,0.0,0.0,0.0,-1.2527629717645548,0.036704319791943295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25826379438081026,0.0,0.0,0.24679999528764726,0.37775431927911135,0.24169956590365818,0.0,0.7330739594766172,-1.1158378176317734,0.0,0.3815654843640397,-0.2631559323777374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022452515440691597,0.24800335048351535,0.0,1.4312898971167383,0.0,-1.3323224344338163,0.5455447770143249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3603658855201048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7889007907391684,-1.1994321267513377,0.5175512505222688,-0.3664916341937376,0.0,0.3893806593311362,0.7986568060663498,-1.1185798612028506,0.0,0.0,0.2686300014668623,0.3582944500796478,-1.334815695859109,0.0,0.06368372572397643,0.5173448673719478,0.44788752825008843,0.7871630311671681,-1.3353019657161147,0.0,0.0,0.5663785417900364,-1.366641462074938,0.5360647819365264,0.43880270924057735,0.3895173122672513,0.0,0.0,0.0,0.0,-1.3796824310805043,0.0,0.0,1.3594880877786941,0.0,0.05115503287969893,0.0,0.0,0.0,-0.2169056981463913,0.0,0.0,0.0,-1.3635858479023995,0.0,1.3578413109803826,0.0,-1.3719156131591306,0.0,0.0,0.0,1.3545545915309611,0.0,0.159778312425906,0.054625393623158956,0.16343504971139752,0.0,-0.3481499354980207,-1.3788018905517252,0.0,0.0,0.0,0.0,1.3576126252770493,-1.381598103238724,0.2012209489982779,0.1917868350555559,0.1990495404038856,0.0,0.790694895733102,-1.3808075581630421,0.2856496138820857,0.35351870649805567,0.21309071228135595,0.0,0.5541048895828525,0.0,0.06454692559092293,0.06109970140330185,0.07241110697566655,0.0,-0.18372257938872805
17931,-0.5200049479142951,0.5015337875536956,1.352261269895516,-1.3339315179024105,-0.28364865194295796,0.29326403675109436,-0.5100205713280614,0.49032120530375023,-0.23630448483220523,0.23525395717306063,0.0,0.0,1.3471219749603152,-1.3273222381242618,1.0315478533227027,-1.1058902047222072,-0.23674854104312132,0.23001305530257798,-0.35361151950267466,0.3843452719106938,1.3451423278787902,-1.3327298603770468,-0.06686545335171043,0.06746612123506289,0.36801449223885513,-0.3742462480435755,-0.183616616804471,0.1791090510186296,0.6537440531472674,-0.7024110463389069,1.3903826270424815,1.3840627003830752,-1.2982590354523058,0.7841631066326102,-0.8092378501774817,1.3553717715925067,-1.3273739185119067,-0.36696840725630564,0.3579761919742611,0.9846184801103932,-0.999923046899338,0.354956619548881,-0.3872855427774514,-0.37263448151265355,0.36504554346509327,0.0,0.0,0.1978890208391827,0.0,0.2666382730165674,0.0,-1.3821972035274563,0.0,0.0,0.0,0.0,0.0,0.25002250458360836,0.0,0.03298563630737855,0.37653775728105077,0.24527266948933357,0.0,0.5449880847952726,0.09957126148275156,-0.6948459403986819,1.3510385340570736,0.04252841408788886,-1.3584146335651985,1.3557922792476251,-1.3270031822078778,1.3576226851446367,0.0,-1.3522994449079206,0.19153670136085477,0.23925594222500826,0.016468085776034605,-1.3881911734779382,0.0,0.0,0.0,0.2882731419179459,0.270245948035543,0.19421297041948368,0.17850099997306276,0.0,0.7836265365226567,0.28786853453769917,-1.391379737017119,0.2727105787378665,0.781596803412437,0.1104459395506007,-0.9261455996215624,0.19718701803745808,0.0,0.0,0.0,0.0,0.0,0.0,-1.3898187501103139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25534747622635057,0.0,0.028737570798685753,0.2450993394163085,0.3798856699928097,0.2446650167448441,0.0,-0.6535925243550985,0.28232250587870245,0.0,0.37578826153335243,-0.2774016372793198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02709711875243992,0.24329658191717993,0.0,1.4406619710042046,0.0,-1.326359127307347,0.5431282797853504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3608727446268254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7855292878752175,-1.199029466920142,0.5183383619727562,-0.3763531360584386,0.0,0.37607488605115746,0.8050353969685623,0.28841980504256765,-1.3840745103361423,0.0,0.26008684628789724,0.3582231214675543,-1.3326032336635363,0.0,0.05802500296684005,0.5106734230993711,0.4485446751057862,0.7832799856060845,-1.3277171894278015,0.0,0.0,0.5688090070572804,-1.3674586081913493,0.5293869003853897,0.43005786057169243,0.37691162516516297,0.0,0.0,0.0,0.0,-1.383741385642521,0.0,0.0,1.3496988744306697,0.0,0.04950619305005481,0.0,0.0,0.0,-0.2181614734047352,0.0,0.0,0.0,-1.3613016519017742,0.0,1.3561814532978433,0.0,-1.3735883598346934,0.0,0.0,0.0,1.3534310263926002,0.0,0.15905278221731103,0.0,0.16209953121552018,0.0,-0.3558651940581092,-1.3869104634318674,0.0,0.0,0.0,0.0,1.3531414035150595,-1.3739234155277753,0.19685823228024285,0.20230895292379997,0.19789231175965274,0.0,0.7841920060906545,-1.3764433947857166,0.2844624209777874,0.3583314809209327,0.20574698924992135,0.0,0.5391113562682369,0.0,0.07246947030188777,0.05744868290246696,0.0687405326148488,0.0,-0.18332299633004867
19067,-0.5171410568369179,0.5011282331683268,1.3520819733508276,-1.3253418918158486,1.11278219059056,-1.0813146630764294,-0.5183528661186485,0.5046596234222647,-0.2308124408364267,0.23122739155632055,0.0,0.0,1.3568177710391442,-1.328998271673746,1.038317820834307,-1.1207969269158944,-0.2422654016280153,0.24630935699212766,-0.3583794567805786,0.3735717293438402,1.3538583195448386,-1.3352326950019278,0.0,0.06392573715243638,0.35562439028684156,-0.3800745302861938,-0.19162475484747835,0.1727499644892707,-0.6584958687427263,0.7440465906842302,0.0,1.383933419289952,-1.2879752816527292,0.7858083657103254,-0.8059356188784255,1.362357272072561,-1.3359244365973604,-0.3718944598017795,0.34901725288418345,-0.3856451084508389,0.41438352791554517,0.35698126218739457,-0.3819084037654839,-0.36397988560729516,0.36561151485467736,0.0,0.0,0.18668652116735918,0.0,-1.0155942378289513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526640125204155,0.0,0.0,0.3838214713902931,0.24269194491257837,0.0,0.5597799410870095,0.10993186682545417,-0.6942214173344008,1.3613824763470919,0.044994011509873644,-1.3509701721152603,1.3497295007539165,0.0,1.3540550533958866,0.04766800601806698,-1.361449101746334,0.20346126762751024,0.24324020472868418,-1.3130891418397366,0.0,0.0,0.0,0.0,0.29663015568999074,0.26545742580525455,0.2048125906796586,0.17379598541275862,0.0,0.7904320318903774,-1.1051643684874466,0.0,0.2650459673959511,0.7890797457313868,0.10809135475211278,-0.9169423730798582,0.18245743086637947,0.0,0.0,0.0,0.0,0.0,-1.2577768362053725,0.042540448687929965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2625772071385238,0.0,0.0,0.24531995546425095,0.37870477638074823,0.24504140091460108,0.0,0.7367147528169093,-1.1228204811060307,0.0,0.37193325532575783,-0.28045632477444404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243705846031104,0.0,1.4393246191807079,0.0,-1.3250200959490608,0.540581094038464,0.0,0.0,0.0,0.0,0.0,0.0,-1.3687412581221168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7932190459136379,-1.1972800768725884,0.5176723595030303,-0.37518033441099896,0.0,0.3883875215932052,0.801157654149905,-1.1016591740269148,0.0,0.0,0.2671150309796601,0.35322764334547524,-1.329579240526488,0.0,0.06753753499167131,0.5189429096381319,0.4549497152936146,0.7977571512239118,-1.3352267736076682,0.0,0.0,0.5600423665315644,0.0,0.5192323159292278,0.44187173283715514,0.3869221414847938,-1.3287185259097274,0.0,0.0,0.0,0.0,-1.3821109255128192,0.0,1.351536027399827,0.0,0.0,0.0,0.0,0.0,-0.2152387647489747,0.0,0.0,0.0,-1.3646642965666502,0.0,1.3421946289891857,0.0,0.0,0.0,0.0,-1.3842668542211725,1.3541095161839571,0.0,0.16541403904632324,0.0,0.16016902727819027,0.0,-0.3581787791298487,0.0,0.0,0.0,-1.3623723105843095,0.0,1.3509567930204123,0.0,0.18702836102824502,0.19732960822669737,0.2007399587137907,-1.3682774092021461,0.7885387864253844,0.0,0.28049384341920236,0.3533566078235608,0.203929603542565,-1.3785229260692335,0.5485238321884159,0.0,0.07746109704121547,0.06649395575574557,0.06795888336299782,0.0,-0.18242424766539456
19068,-0.5291174305840133,0.49767023437363217,1.3490754406040177,-1.3186608812650513,-0.2840020527366946,0.2833814637255359,-0.5179702438827358,0.49416538829095513,-0.224913124621102,0.2474659707723688,0.0,0.011120878900817425,1.3535491623298654,-1.3256731121139773,1.0262673207347295,-1.1102161103359203,-0.244368585053886,0.23547423486424748,-0.3472418027338984,0.38403456954339443,1.3580116933186082,-1.3261853000153916,0.0,0.0,0.358770324314758,-0.371942463444369,-0.18966302689934247,0.17557200315193333,0.6532489001284246,-0.7036390010157179,0.0,1.3865476148947342,-1.2967690207181746,0.792080579876945,-0.7985517415963529,1.3500482272325551,-1.3261885296973595,-0.3703155542109588,0.36388816848869604,0.9820413037139599,-1.0007264487244016,0.3535727151028475,-0.38046667009399127,-0.3748295191674325,0.3534914174638135,0.0,0.0,0.20181612267031176,0.0,0.27583603923503097,0.0,-1.3774941132127152,0.0,0.0,0.0,0.0,0.0,0.2535082404351422,0.0,0.029072012022881538,0.37365271127676253,0.2470031543867348,0.0,0.5506587432025702,0.10323677439994063,-0.7041712712457673,1.3538843625884212,0.0,-1.3459925159601023,1.3602981504223286,0.0,1.3458724917547638,0.0,-1.3563279434669033,0.19240090006026894,0.23254472139576585,0.0,-1.394858031198027,0.0,0.0,0.0,0.27984806481660657,0.2635982814772349,0.20447514861203045,0.1703496205312154,0.0,0.7904072288944062,0.27995179896724615,-1.3913184404407248,0.26952426369435395,0.7970590941390265,0.10987867241037545,-0.9281556522328507,0.19374641830689973,0.0,0.0,0.0,0.0,0.0,0.04570601083015449,-1.3937940131833808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25212149702941267,0.0,0.04049199317455575,0.238180268314855,0.3861457464067947,0.24249443040016092,0.0,-0.6503574609244405,0.28575770647011056,0.0,0.379954323571584,-0.26841708870989905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030982979657842514,0.23942632604493502,0.0,1.433257755110802,0.0,-1.3272856618626792,0.5436181148900955,0.0,0.0,0.0,0.0,0.0,0.0,-1.3676740125049511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783668060238366,-1.2082441601020997,0.5108654949741516,-0.3789647085184535,0.0,0.390252319351257,0.8054035093509037,0.29276407916755504,-1.3957560146689396,0.0,0.26244270466711656,0.3568962132439673,-1.3388626544163633,0.0,0.05978954555044313,0.5199979244054601,0.4510747114735739,0.7906616820552258,-1.3330622879924516,0.00833230297048786,0.0,0.5646808704508146,0.0,0.5268545016721385,0.44398220427607105,0.380025834021659,-1.3344905797806725,0.0,0.0,0.0,0.0,-1.3969082324414184,0.0,1.3584757765166964,0.0,0.04994520084621106,0.0,0.0,0.0,-0.22703961049446633,0.0,0.0,0.0,-1.3500665912658882,0.0,1.3476268146273993,0.0,0.0,0.0,0.0,-1.3925229415870044,1.3538607300558527,0.0,0.15285176324360383,0.06430577462474611,0.168217090994187,0.0,-0.34990183103446965,0.0,0.0,0.0,-1.3703570410915025,0.0,1.3477369099349361,0.0,0.209213969666878,0.19115257903612354,0.1945556080573554,-1.3600801751344704,0.7786263529735533,0.0,0.2918044373260947,0.3529084715232124,0.19982885581056495,-1.3728039577724154,0.5384619406190405,0.0,0.069016837817843,0.05130974982101833,0.06973946527687136,0.0,-0.19104408621400681
19080,-0.5203598852194337,0.48684388340613804,1.3510026131750952,-1.3292245715367463,-0.2837696171678184,0.2896975697815763,-0.5173182507749284,0.4959825389963132,-0.23518019045880945,0.24434964812727808,1.3599874401362992,-1.377334096457147,1.35388634769043,-1.327550262378525,1.0294562494329407,-1.112904776756665,-0.24090479616128038,0.23858916594390536,-0.3570888264728242,0.3820502206641835,1.359584682378289,-1.3345367806219053,-0.06383456605581697,0.06798300272022267,0.3557088033371513,-0.3773694914124478,-0.1854585719674737,0.17879604316544523,-0.6732591438931854,0.7299887469985474,0.0,1.3847484632531424,-1.2995250527755442,0.7941869169810637,-0.8107864172398933,1.354244936620473,-1.3254664746862956,-0.3752398865266936,0.35839023579052637,0.9755970389206616,-1.0029128962973268,0.36083842308121694,-0.3873301237219431,-0.3803037589712631,0.3562947519821803,0.0,0.0,0.20519198548238693,0.0,0.2693982757536298,0.0,-1.3881534507589133,0.0,0.0,0.0,0.0,0.0,0.25927881474258857,0.0,0.0,0.3756114970991723,0.24411143953829115,0.0,0.5446813862754551,0.104438456269076,-0.6939066282510709,1.358800034873692,0.0,-1.348662377541062,1.3524106129073217,0.048500990458235076,1.3506621627888422,0.04389374261603069,-1.3569480190919605,0.19158046182233002,0.243215780526127,0.0,0.015072772664440574,0.0,-1.3853893925584273,0.0,0.2892458134309113,0.26480756215548806,0.1991021993873567,0.17651171378354766,0.0,0.7918032596086795,0.29170022207085816,-1.3821556690306223,0.2685705850452529,0.7910284091290897,0.11031655870825494,-0.9281690707939653,0.1957089842977808,0.0,0.0,0.0,0.0,0.0,0.0,-1.389352225930504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2502548566846474,0.0,0.0,0.24216146726957097,0.3795431202380194,0.2377915615749687,0.0,-0.6500517653487132,0.29426850592134957,0.0,0.37918982019430914,-0.2723646482320453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24250148084289655,0.0,0.0,0.030262377330917377,0.0,0.5394230090362903,0.0,0.0,0.0,0.0,0.0,0.0,-1.3659156052851245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7884587178203523,-1.202703836248141,0.5150690904879578,-0.3793242199580297,0.0,0.38225824761157995,0.8005151784654665,0.2914714174515978,-1.3890873791039593,0.0,0.2628687845874962,0.3567126732068077,0.03688260528650856,-1.3504829838291303,0.05861124010145598,0.5225131095699517,0.4445566075920048,0.7929865673094615,0.0,-1.3864823231027428,0.0,0.5689680714785015,0.0,0.5309944547414579,0.4313239859520214,0.38002745299165197,-1.3294717040293749,0.0,0.0,0.0,0.0,-1.3803324863435409,0.0,1.3544410067299464,0.0,0.04744066109343554,0.0,0.0,0.0,-0.21782917460359758,0.0,0.0,0.0,-1.3528881279855502,0.0,1.357345166463091,0.0,0.0,0.0,0.0,-1.3892507684061435,1.3551587228234854,0.0,0.1541811647901232,0.05762143724802654,0.1588733182059399,0.0,-0.3565571512777089,0.0,0.0,0.0,-1.3673356693870213,0.0,1.350479219367837,0.0,0.20022210219092745,0.20301998149066725,0.19463219267692308,-1.371678254618773,0.7882524376537132,0.0,0.27774780144014477,0.34967657905310173,0.2139907325830131,-1.366367979676156,0.5421172710510688,0.0,0.06813505058666966,0.06032594805417546,0.06553261960845963,0.0,-0.178298989647667
19081,-0.5212572778351428,0.49422379174573783,1.3527150678178677,-1.3267082541317645,1.1038253488422436,-1.0896973001871852,-0.5191276510941321,0.5089785601091056,-0.23563189629915193,0.22973192991709201,1.3610728761371529,-1.3781682930071881,1.3551148851508479,-1.341830698836113,1.0324973990681574,-1.0979081412846206,-0.23168712766937477,0.2330116730482663,-0.35601114663244127,0.3765942225471972,1.3559529095126983,-1.3253338367705663,0.0,0.053989458599665974,0.36491320763417723,-0.3772950441040769,-0.18409426252213335,0.17825363793679294,0.6517613336329672,-0.7182873373189638,0.0,1.3784133579380182,-1.2982137914263938,0.7906816944760309,-0.8131682036723837,1.3528865902134084,-1.338024948478647,-0.3698026163697441,0.35250631142678,-0.3931287071335407,0.3994086088736136,0.3538035613180493,-0.38056659856116987,-0.36528240970941817,0.36655404735226127,0.0,0.0,0.1963620448416722,0.0,-1.0098932642534617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26243099265868963,0.0,0.03242091161510907,0.38610658115350854,0.2470653288249789,0.0,0.5487786337494625,0.09732095583890865,-0.6868801924686047,1.3600639870001725,0.0,-1.3618319355603297,1.3458861424646273,0.04731831409692233,1.3593659877938267,0.042838363548614755,-1.3536764696521724,0.19691631217968264,0.2305499399154718,0.0,0.0,0.0,0.0,0.0,-1.1791499000558232,0.2726067296748886,0.19754341030687717,0.17284835732321124,0.0,0.790312742703034,-1.1056401391852688,0.0,0.26888258089913797,0.7878183161045405,0.1095960497085599,-0.9243152504908109,0.20047808290386915,0.0,0.0,0.0,0.0,0.0,-1.259213760491647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2550112533333301,0.0,0.0,0.24257625005000988,0.3742095190377679,0.24934376411198297,0.0,0.7270741849890774,-1.1121282870106777,0.0,0.3793236120031016,-0.2747326055101874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23858837569738203,0.0,0.0,0.03232996821481948,0.0,0.5391772550853309,0.0,0.0,0.0,0.0,0.0,0.0,-1.3659479510368753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7853304018785014,-1.2008304808738584,0.50832250174804,-0.35787920188285716,0.0,0.37879871457848846,0.8068039881161142,-1.1139960391618187,0.0,0.0,0.26876119711955426,0.3590668539602429,0.0,-1.3460736823948563,0.06856973387789125,0.525987937580936,0.4516551727980902,0.8010221681919976,0.0,-1.370962134795749,0.0,0.5557684647658975,0.0,0.533377600527633,0.4381432589447557,0.3797994208984039,-1.3288948707125545,0.0,0.0,0.0,0.0,-1.3898854532187959,0.0,1.3548726684350856,0.0,0.05037619566926066,0.0,0.0,0.0,-0.22623915056786142,0.0,0.0,0.0,-1.3623777300942528,0.0,1.356417823598057,0.0,0.0,0.0,0.0,-1.387933367029842,1.3537550287207547,0.0,0.1546062076028326,0.05769905249135443,0.1555565112788495,0.0,-0.3598297530790946,0.0,0.0,0.0,-1.366992304651054,0.0,1.3543907201439067,0.0,0.19449353207232212,0.205127030131675,0.2008626169197496,-1.3714810308075205,0.7806011625366128,0.0,0.2895207033129976,0.3513853981468404,0.19023505418665354,-1.3613730160199085,0.5365681186916365,0.0,0.06848706707311991,0.061047169072308116,0.06663581247559303,0.0,-0.17313106464097927
